GL000250.2:168585-174573	5988	375	0.7005	-0.0697272689428
GL000250.2:168585-189498	20913	591	0.4662	-0.198335944431
GL000250.2:168585-189573	20988	591	0.4662	-0.198335944431
GL000250.2:168585-189574	20989	591	0.4662	-0.198335944431
GL000250.2:170057-173168	3111	375	0.7005	-0.0697272689428
GL000250.2:176890-187561	10671	591	0.4662	-0.198335944431
GL000250.2:180360-185768	5408	591	0.4662	-0.198335944431
GL000250.2:181229-181329	100	75	0.3709	-0.104980459611
GL000250.2:251787-253069	1282	186	0.5659	-0.319061496062
GL000250.2:252384-254160	1776	186	0.5659	-0.319061496062
GL000250.2:260408-270885	10477	279	0.53	-0.111570055237
GL000250.2:260408-270941	10533	279	0.53	-0.111570055237
GL000250.2:292304-293232	928	123	0.7079	-0.230234363321
GL000250.2:309837-310865	1028	126	0.7694	-0.253584069887
GL000250.2:351929-352936	1007	186	0.9865	-0.0971823563261
GL000250.2:366572-367511	939	582	0.7021	-0.0155930498727
GL000250.2:377510-378446	936	936	0.8102	0.0490499413115
GL000250.2:389828-394527	4699	228	0.4669	-0.07489069393
GL000250.2:403495-404432	937	150	0.635	-0.105998456268
GL000250.2:438928-440200	1272	939	0.9093	0.0150412441817
GL000250.2:532564-532719	155	153	1.0742	-0.136435678993
GL000250.2:534095-535055	960	303	0.8065	-0.107841978816
GL000250.2:556362-557305	943	771	0.971	0.119523494393
GL000250.2:572355-573321	966	966	0.9227	0.0669558731221
GL000250.2:688273-697631	9358	366	0.8183	-0.176326661261
GL000250.2:691168-693397	2229	189	0.5858	-0.015498929118
GL000250.2:691168-694131	2963	255	0.692	0.00867510338369
GL000250.2:691168-722731	31563	939	1.1939	0.385998594838
GL000250.2:704969-706618	1649	939	1.1939	0.385998594838
GL000250.2:705602-706641	1039	939	1.1939	0.385998594838
GL000250.2:710534-715763	5229	300	0.5448	-0.308640050868
GL000250.2:722840-729989	7149	951	1.1433	0.192708746775
GL000250.2:722847-729989	7142	951	1.1433	0.192708746775
GL000250.2:722862-726747	3885	255	0.6008	-0.19836268945
GL000250.2:725430-729989	4559	951	1.1433	0.192708746775
GL000250.2:727100-728394	1294	951	1.1433	0.192708746775
GL000250.2:727155-728381	1226	951	1.1433	0.192708746775
GL000250.2:727155-728381	1226	951	1.1433	0.192708746775
GL000250.2:730256-735467	5211	315	0.6507	0.0728642842014
GL000250.2:740685-741732	1047	360	1.1277	0.126089065551
GL000250.2:752426-753563	1137	204	1.1066	0.00773826936574
GL000250.2:754932-755338	406	123	1.0024	-0.154535418342
GL000250.2:763170-776217	13047	420	0.7705	-0.139691983751
GL000250.2:795086-799235	4149	360	0.7564	-0.0060464371543
GL000250.2:795142-797824	2682	360	0.7564	-0.0060464371543
GL000250.2:803370-804454	1084	486	1.2498	0.104967350695
GL000250.2:818912-819860	948	777	1.2468	0.455231370013
GL000250.2:821306-825621	4315	174	0.6245	-0.297427330386
GL000250.2:821306-893756	72450	939	1.1757	0.257100061275
GL000250.2:839602-840530	928	510	1.2383	0.302332322902
GL000250.2:843153-843443	290	69	0.5873	0.0414234950669
GL000250.2:847942-848026	84	72	1.031	0.173089402307
GL000250.2:848201-848719	518	345	1.0039	0.146322556658
GL000250.2:853147-854731	1584	939	1.1757	0.257100061275
GL000250.2:867954-874459	6505	573	0.5796	0.0560859212551
GL000250.2:867954-893731	25777	573	0.5796	0.0560859212551
GL000250.2:867954-898103	30149	573	0.5796	0.0560859212551
GL000250.2:867954-898651	30697	573	0.5796	0.0560859212551
GL000250.2:867954-898852	30898	732	0.7297	0.114351003288
GL000250.2:867954-898877	30923	756	0.7302	0.117019748654
GL000250.2:869038-870874	1836	354	0.7883	0.130505789261
GL000250.2:870637-898103	27466	573	0.5796	0.0560859212551
GL000250.2:871134-872314	1180	252	1.1672	0.0425569373838
GL000250.2:874179-878325	4146	267	0.5728	-0.156081339454
GL000250.2:874430-898105	23675	480	0.9738	-0.0366225754246
GL000250.2:887516-889974	2458	219	0.8715	-0.238846020107
GL000250.2:895616-898784	3168	663	0.8107	0.10377990619
GL000250.2:901772-902056	284	111	0.9703	0.0179564780081
GL000250.2:922689-938078	15389	444	0.468	-0.286427264717
GL000250.2:922707-938080	15373	444	0.468	-0.286427264717
GL000250.2:922756-931964	9208	444	0.468	-0.286427264717
GL000250.2:922800-938080	15280	444	0.468	-0.286427264717
GL000250.2:922838-925631	2793	255	0.8056	0.298284426734
GL000250.2:922918-938080	15162	444	0.468	-0.286427264717
GL000250.2:922918-938080	15162	444	0.468	-0.286427264717
GL000250.2:922918-938080	15162	444	0.468	-0.286427264717
GL000250.2:922918-938080	15162	444	0.468	-0.286427264717
GL000250.2:922918-938080	15162	444	0.468	-0.286427264717
GL000250.2:922924-938080	15156	444	0.468	-0.286427264717
GL000250.2:925025-938080	13055	444	0.468	-0.286427264717
GL000250.2:925025-938080	13055	444	0.468	-0.286427264717
GL000250.2:925025-938080	13055	444	0.468	-0.286427264717
GL000250.2:938190-938841	651	261	1.0672	0.137174149565
GL000250.2:1056692-1058580	1888	528	0.7936	0.0239073007315
GL000250.2:1057184-1063412	6228	528	0.7936	0.0239073007315
GL000250.2:1057585-1058560	975	528	0.7936	0.0239073007315
GL000250.2:1058053-1063412	5359	330	0.9978	0.127987426996
GL000250.2:1058064-1058946	882	225	1.1056	0.597235272817
GL000250.2:1066037-1068045	2008	354	0.5283	0.0782499368544
GL000250.2:1068816-1069613	797	525	1.0064	-0.00486667295781
GL000250.2:1078184-1078316	132	0	0	0
GL000250.2:1092578-1096751	4173	486	0.8307	0.389581951882
GL000250.2:1092590-1096748	4158	486	0.8307	0.389581951882
GL000250.2:1092996-1093977	981	480	1.1344	0.452149639386
GL000250.2:1093432-1096751	3319	486	0.8307	0.389581951882
GL000250.2:1093456-1096751	3295	486	0.8307	0.389581951882
GL000250.2:1093456-1096751	3295	486	0.8307	0.389581951882
GL000250.2:1093456-1096751	3295	486	0.8307	0.389581951882
GL000250.2:1093456-1096751	3295	486	0.8307	0.389581951882
GL000250.2:1117759-1117891	132	12	0.3882	-0.329340423162
GL000250.2:1147034-1148001	967	417	0.9704	0.129244234944
GL000250.2:1147347-1267669	120322	24714	0.9464	-0.062648217822
GL000250.2:1147490-1150213	2723	501	0.8694	0.383837513343
GL000250.2:1156286-1157418	1132	366	0.6511	-0.0591187575952
GL000250.2:1166251-1166618	367	231	0.8102	0.0294614541472
GL000250.2:1167490-1168353	863	87	1.0309	0.0120766835478
GL000250.2:1185659-1186650	991	348	0.9543	0.00909881257046
GL000250.2:1186135-1188913	2778	357	0.548	0.0988028874153
GL000250.2:1186137-1267078	80941	24714	0.9464	-0.062648217822
GL000250.2:1192023-1192209	186	135	0.9985	0.684492888835
GL000250.2:1192023-1203341	11318	423	0.9394	0.137549004555
GL000250.2:1199009-1203632	4623	423	0.9394	0.137549004555
GL000250.2:1199821-1200814	993	423	0.9394	0.137549004555
GL000250.2:1199991-1203632	3641	423	0.9394	0.137549004555
GL000250.2:1200216-1203632	3416	423	0.9394	0.137549004555
GL000250.2:1200294-1203632	3338	423	0.9394	0.137549004555
GL000250.2:1200295-1203632	3337	423	0.9394	0.137549004555
GL000250.2:1200298-1203632	3334	423	0.9394	0.137549004555
GL000250.2:1200300-1203029	2729	423	0.9394	0.137549004555
GL000250.2:1200300-1203029	2729	423	0.9394	0.137549004555
GL000250.2:1200300-1203632	3332	423	0.9394	0.137549004555
GL000250.2:1200300-1207358	7058	423	0.9394	0.137549004555
GL000250.2:1214308-1216283	1975	309	0.6553	0.10915773104
GL000250.2:1250920-1251317	397	219	0.7911	-0.0350703571418
GL000250.2:1252148-1253026	878	147	0.6006	-0.0500727664785
GL000250.2:1258722-1319026	60304	480	0.7619	-0.437035898129
GL000250.2:1258722-1319241	60519	480	0.7619	-0.437035898129
GL000250.2:1258722-1319242	60520	480	0.7619	-0.437035898129
GL000250.2:1258722-1319282	60560	480	0.7619	-0.437035898129
GL000250.2:1263829-1264825	996	336	0.5203	0.0198752603558
GL000250.2:1264291-1267665	3374	456	0.8782	0.355475147128
GL000250.2:1264295-1267665	3370	456	0.8782	0.355475147128
GL000250.2:1264304-1267665	3361	456	0.8782	0.355475147128
GL000250.2:1264314-1267248	2934	456	0.8782	0.355475147128
GL000250.2:1268537-1269982	1445	231	0.5378	-0.113131334215
GL000250.2:1269807-1293075	23268	480	0.7619	-0.437035898129
GL000250.2:1277496-1319738	42242	480	0.7619	-0.437035898129
GL000250.2:1289772-1291063	1291	201	0.8895	-0.00317187653011
GL000250.2:1292994-1316845	23851	321	0.7914	-0.192966853022
GL000250.2:1293489-1319287	25798	321	0.7914	-0.192966853022
GL000250.2:1293975-1294043	68	21	1.1382	-0.645831009584
GL000250.2:1312698-1319277	6579	309	0.5879	-0.144444582858
GL000250.2:1314850-1319077	4227	309	0.5879	-0.144444582858
GL000250.2:1316212-1316288	76	18	1.0831	0.0617109719103
GL000250.2:1316996-1323001	6005	237	0.7498	0.0912903778992
GL000250.2:1319177-1319281	104	0	0	0
GL000250.2:1319351-1323001	3650	237	0.7498	0.0912903778992
GL000250.2:1319354-1323001	3647	237	0.7498	0.0912903778992
GL000250.2:1319356-1323001	3645	237	0.7498	0.0912903778992
GL000250.2:1319360-1323001	3641	237	0.7498	0.0912903778992
GL000250.2:1319427-1323001	3574	237	0.7498	0.0912903778992
GL000250.2:1324800-1328425	3625	270	0.4252	-0.130442302297
GL000250.2:1325179-1328425	3246	270	0.4252	-0.130442302297
GL000250.2:1325296-1328425	3129	270	0.4252	-0.130442302297
GL000250.2:1325634-1328425	2791	270	0.4252	-0.130442302297
GL000250.2:1325667-1328425	2758	270	0.4252	-0.130442302297
GL000250.2:1326297-1328425	2128	270	0.4252	-0.130442302297
GL000250.2:1328357-1333941	5584	687	0.6249	-0.0713406241815
GL000250.2:1328357-1333979	5622	687	0.6249	-0.0713406241815
GL000250.2:1368538-1368612	74	51	1.2615	-0.0594447190612
GL000250.2:1368538-1369796	1258	207	0.5608	-0.101695615941
GL000250.2:1368538-1370276	1738	321	0.8514	0.0136316762571
GL000250.2:1368538-1370980	2442	321	0.8514	0.0136316762571
GL000250.2:1368538-1371196	2658	321	0.8514	0.0136316762571
GL000250.2:1369307-1370565	1258	321	0.8514	0.0136316762571
GL000250.2:1369807-1372814	3007	261	0.8528	-0.0715238280305
GL000250.2:1390897-1391059	162	159	0.4608	-0.298756799772
GL000250.2:1394223-1395294	1071	162	1.1571	0.449257514511
GL000250.2:1394223-1406831	12608	390	0.9107	0.306038306501
GL000250.2:1394826-1406831	12005	390	0.9107	0.306038306501
GL000250.2:1395105-1406831	11726	390	0.9107	0.306038306501
GL000250.2:1410040-1419029	8989	324	0.5817	-0.289181465483
GL000250.2:1410040-1419029	8989	324	0.5817	-0.289181465483
GL000250.2:1421285-1430769	9484	597	0.6938	0.0909944798897
GL000250.2:1421295-1430776	9481	597	0.6938	0.0909944798897
GL000250.2:1426392-1430035	3643	279	0.4229	-0.17968149014
GL000250.2:1426436-1430776	4340	279	0.4229	-0.17968149014
GL000250.2:1428392-1429177	785	237	0.8141	0.0167386829035
GL000250.2:1442505-1448452	5947	288	0.7517	-0.0952019235552
GL000250.2:1442505-1462826	20321	315	0.6593	-0.138221353111
GL000250.2:1442505-1471421	28916	315	0.6593	-0.138221353111
GL000250.2:1442505-1471474	28969	315	0.6593	-0.138221353111
GL000250.2:1442505-1471482	28977	315	0.6593	-0.138221353111
GL000250.2:1444848-1446672	1824	282	0.7867	0.0575081818394
GL000250.2:1454596-1471474	16878	306	0.7343	-0.0776318943477
GL000250.2:1454639-1462782	8143	306	0.7343	-0.0776318943477
GL000250.2:1456551-1471440	14889	306	0.7343	-0.0776318943477
GL000250.2:1456798-1471421	14623	306	0.7343	-0.0776318943477
GL000250.2:1456824-1471420	14596	306	0.7343	-0.0776318943477
GL000250.2:1492087-1492526	439	117	0.53	-0.193728876914
GL000250.2:1492087-1500358	8271	261	0.6314	-0.0987735128271
GL000250.2:1496349-1500326	3977	258	0.7368	-0.151540509265
GL000250.2:1620297-1655877	35580	16500	0.7831	-0.145057506112
GL000250.2:1620509-1625741	5232	315	0.9905	0.0624771863849
GL000250.2:1620509-1625741	5232	315	0.9905	0.0624771863849
GL000250.2:1620509-1655837	35328	16500	0.7831	-0.145057506112
GL000250.2:1620509-1655866	35357	16500	0.7831	-0.145057506112
GL000250.2:1620509-1655876	35367	16500	0.7831	-0.145057506112
GL000250.2:1620509-1656640	36131	16500	0.7831	-0.145057506112
GL000250.2:1655498-1655624	126	81	0.766	0.0821693154316
GL000250.2:1655968-1659242	3274	432	0.8705	0.324113316956
GL000250.2:1656324-1659030	2706	222	0.6869	-0.126007447251
GL000250.2:1656333-1673224	16891	528	1.0046	0.315389225768
GL000250.2:1656333-1673225	16892	528	1.0046	0.315389225768
GL000250.2:1656394-1665473	9079	528	1.0046	0.315389225768
GL000250.2:1656409-1673225	16816	528	1.0046	0.315389225768
GL000250.2:1656446-1658986	2540	222	0.6869	-0.126007447251
GL000250.2:1656748-1673225	16477	528	1.0046	0.315389225768
GL000250.2:1657012-1658953	1941	222	0.6869	-0.126007447251
GL000250.2:1658379-1673225	14846	528	1.0046	0.315389225768
GL000250.2:1658801-1676354	17553	528	1.0046	0.315389225768
GL000250.2:1659019-1670966	11947	480	0.6092	-0.35704523414
GL000250.2:1674626-1676353	1727	264	0.7723	0.055865715854
GL000250.2:1674629-1675989	1360	231	1.1071	0.349429617133
GL000250.2:1674637-1676353	1716	264	0.7723	0.055865715854
GL000250.2:1674646-1676353	1707	264	0.7723	0.055865715854
GL000250.2:1674648-1676380	1732	264	0.7723	0.055865715854
GL000250.2:1674650-1676353	1703	264	0.7723	0.055865715854
GL000250.2:1674654-1676353	1699	264	0.7723	0.055865715854
GL000250.2:1674654-1676353	1699	264	0.7723	0.055865715854
GL000250.2:1674664-1676353	1689	264	0.7723	0.055865715854
GL000250.2:1680911-1681046	135	39	0.9237	-0.439625915713
GL000250.2:1688774-1689408	634	138	0.7956	-0.133434666674
GL000250.2:1692606-1693775	1169	171	0.817	-0.248349162202
GL000250.2:1744210-1748815	4605	468	0.5901	0.0484753418925
GL000250.2:1845769-1848724	2955	297	0.7502	-0.288456000272
GL000250.2:1870880-1883062	12182	492	0.8554	-0.0177373988302
GL000250.2:1875988-1882051	6063	492	0.5705	-0.0921688716993
GL000250.2:1876699-1877321	622	228	0.6178	-0.00154538091677
GL000250.2:1881681-1882625	944	207	1.0985	0.041323254901
GL000250.2:1882864-1883062	198	129	1.2701	0.153055014366
GL000250.2:1988977-1991489	2512	456	0.5844	-0.0357489605213
GL000250.2:1988977-2002543	13566	498	1.1655	0.0450762201416
GL000250.2:1988978-1990083	1105	456	0.5844	-0.0357489605213
GL000250.2:1988980-2002494	13514	498	1.1655	0.0450762201416
GL000250.2:1994635-2002494	7859	498	1.1655	0.0450762201416
GL000250.2:2005895-2016665	10770	558	1.0268	0.0422817792341
GL000250.2:2005895-2016700	10805	558	1.0268	0.0422817792341
GL000250.2:2005895-2016723	10828	558	1.0268	0.0422817792341
GL000250.2:2005895-2017402	11507	573	0.6297	0.0374105276132
GL000250.2:2017553-2019860	2307	225	0.9627	0.075807550338
GL000250.2:2017553-2020230	2677	264	0.7897	-0.219723065349
GL000250.2:2017553-2020474	2921	264	0.7897	-0.219723065349
GL000250.2:2017553-2020481	2928	264	0.7897	-0.219723065349
GL000250.2:2017553-2020483	2930	264	0.7897	-0.219723065349
GL000250.2:2017553-2020493	2940	264	0.7897	-0.219723065349
GL000250.2:2017553-2020509	2956	264	0.7897	-0.219723065349
GL000250.2:2017553-2020927	3374	273	0.5606	0.0357547880168
GL000250.2:2017556-2020815	3259	273	0.5606	0.0357547880168
GL000250.2:2026310-2027040	730	105	1.1235	-0.107499045606
GL000250.2:2029311-2047393	18082	510	1.2272	-0.0854756135016
GL000250.2:2029819-2033586	3767	264	0.5891	-0.100255511601
GL000250.2:2032571-2042688	10117	510	1.2272	-0.0854756135016
GL000250.2:2034952-2041418	6466	300	0.452	-0.0638497325369
GL000250.2:2035086-2037189	2103	168	0.6507	-0.315395304566
GL000250.2:2040975-2041435	460	36	0.8314	0.0335687323979
GL000250.2:2042711-2046579	3868	429	0.5375	-0.15589386832
GL000250.2:2043336-2046679	3343	429	0.5375	-0.15589386832
GL000250.2:2043443-2046951	3508	429	0.5375	-0.15589386832
GL000250.2:2043483-2046625	3142	429	0.5375	-0.15589386832
GL000250.2:2049703-2054929	5226	897	1.2905	0.557943407469
GL000250.2:2051076-2054929	3853	897	1.2905	0.557943407469
GL000250.2:2051169-2054929	3760	897	1.2905	0.557943407469
GL000250.2:2051201-2054929	3728	897	1.2905	0.557943407469
GL000250.2:2057211-2060006	2795	315	0.595	-0.230144785496
GL000250.2:2057211-2060006	2795	315	0.595	-0.230144785496
GL000250.2:2214728-2218933	4205	339	1.0533	0.364636890082
GL000250.2:2215127-2218933	3806	339	1.0533	0.364636890082
GL000250.2:2215127-2218933	3806	339	1.0533	0.364636890082
GL000250.2:2217891-2218933	1042	339	1.0533	0.364636890082
GL000250.2:2218190-2218515	325	282	0.7919	0.3069895473
GL000250.2:2218190-2218933	743	339	1.0533	0.364636890082
GL000250.2:2218190-2218933	743	339	1.0533	0.364636890082
GL000250.2:2218190-2218933	743	339	1.0533	0.364636890082
GL000250.2:2218190-2218933	743	339	1.0533	0.364636890082
GL000250.2:2218190-2218933	743	339	1.0533	0.364636890082
GL000250.2:2218190-2218933	743	339	1.0533	0.364636890082
GL000250.2:2218190-2218933	743	339	1.0533	0.364636890082
GL000250.2:2313217-2315884	2667	165	1.0688	0.28247915136
GL000250.2:2313217-2319398	6181	1470	1.2401	0.337786374157
GL000250.2:2359749-2364549	4800	477	1.0314	0.131904663892
GL000250.2:2386019-2392461	6442	336	1.12	0.266291186182
GL000250.2:2386641-2392447	5806	336	1.12	0.266291186182
GL000250.2:2386776-2392447	5671	336	1.12	0.266291186182
GL000250.2:2386899-2389361	2462	336	1.12	0.266291186182
GL000250.2:2827448-2843673	16225	462	0.658	0.0352768450729
GL000250.2:2829256-2829358	102	21	0.5106	-0.872787403127
GL000250.2:2830653-2843674	13021	462	0.658	0.0352768450729
GL000250.2:2830682-2843674	12992	462	0.658	0.0352768450729
GL000250.2:2838484-2840081	1597	312	0.7976	0.285583422073
GL000250.2:2852029-2852841	812	216	1.1819	0.0589867806912
GL000250.2:2860662-2861242	580	147	0.9962	0.0911632905068
GL000250.2:2861265-2862781	1516	423	0.5974	-0.0548223671597
GL000250.2:2862767-2864293	1526	282	0.6555	0.0267572450691
GL000250.2:2862767-2868024	5257	399	0.519	-0.110013707823
GL000250.2:2862767-2871733	8966	399	0.519	-0.110013707823
GL000250.2:2862767-2871733	8966	399	0.519	-0.110013707823
GL000250.2:2862767-2871733	8966	399	0.519	-0.110013707823
GL000250.2:2862777-2871733	8956	399	0.519	-0.110013707823
GL000250.2:2862791-2863484	693	282	0.6555	0.0267572450691
GL000250.2:2863327-2867060	3733	399	0.519	-0.110013707823
GL000250.2:2863327-2871732	8405	399	0.519	-0.110013707823
GL000250.2:2863664-2864220	556	249	0.7088	-0.188269125833
GL000250.2:2863822-2869232	5410	399	0.519	-0.110013707823
GL000250.2:2863850-2869232	5382	399	0.519	-0.110013707823
GL000250.2:2864961-2871733	6772	399	0.519	-0.110013707823
GL000250.2:2865328-2871733	6405	399	0.519	-0.110013707823
GL000250.2:2867936-2871733	3797	276	0.8899	-0.244508075995
GL000250.2:2867943-2871733	3790	276	0.8899	-0.244508075995
GL000250.2:2867955-2871733	3778	276	0.8899	-0.244508075995
GL000250.2:2868922-2868998	76	15	0.3677	-0.667585812715
GL000250.2:2869157-2871733	2576	147	0.92	0.0163897614597
GL000250.2:2869171-2871733	2562	138	1.0789	-0.210508396625
GL000250.2:2871367-2871733	366	138	1.0789	-0.210508396625
GL000250.2:2871379-2871733	354	138	1.0789	-0.210508396625
GL000250.2:2871430-2871733	303	138	1.0789	-0.210508396625
GL000250.2:2909112-2910915	1803	540	1.1784	0.428895652693
GL000250.2:2913133-2915004	1871	435	0.8541	0.131505142638
GL000250.2:2913133-2915006	1873	435	0.8541	0.131505142638
GL000250.2:2913133-2915101	1968	435	0.8541	0.131505142638
GL000250.2:2918702-2921488	2786	408	0.5913	0.0605656654222
GL000250.2:2918757-2921488	2731	408	0.5913	0.0605656654222
GL000250.2:2918772-2921488	2716	408	0.5913	0.0605656654222
GL000250.2:2918795-2921488	2693	408	0.5913	0.0605656654222
GL000250.2:2918795-2921488	2693	408	0.5913	0.0605656654222
GL000250.2:2918798-2921488	2690	408	0.5913	0.0605656654222
GL000250.2:2918813-2921488	2675	408	0.5913	0.0605656654222
GL000250.2:2919277-2921488	2211	258	0.4724	0.00216720917421
GL000250.2:2919426-2921488	2062	258	0.4724	0.00216720917421
GL000250.2:2919473-2920309	836	159	0.5397	-0.00536695928275
GL000250.2:2919587-2921488	1901	258	0.4724	0.00216720917421
GL000250.2:2919600-2921488	1888	258	0.4724	0.00216720917421
GL000250.2:2919610-2921488	1878	258	0.4724	0.00216720917421
GL000250.2:2919644-2921488	1844	258	0.4724	0.00216720917421
GL000250.2:2919658-2921488	1830	258	0.4724	0.00216720917421
GL000250.2:2919664-2920420	756	144	0.63	-0.116916265373
GL000250.2:2919675-2921488	1813	258	0.4724	0.00216720917421
GL000250.2:2919695-2921488	1793	258	0.4724	0.00216720917421
GL000250.2:2919778-2921488	1710	258	0.4724	0.00216720917421
GL000250.2:2919778-2921488	1710	258	0.4724	0.00216720917421
GL000250.2:2919778-2921488	1710	258	0.4724	0.00216720917421
GL000250.2:2919833-2921488	1655	258	0.4724	0.00216720917421
GL000250.2:2919882-2921488	1606	258	0.4724	0.00216720917421
